ID,LanguageName,Language,Latitude,Longitude,Family,Parameter,Segments,SegmentsB,Value
437,Catalan,stan1289,41.45,1.57,Indo-European,BITTER+SWEET,"ə m a ɾ k","d̪ ɔ lˠ s",0
438,Catalan,stan1289,41.45,1.57,Indo-European,SOUR+SWEET,"a ɣ ɾ ə","d̪ ɔ lˠ s",0
442,French,stan1290,48.0,2.0,Indo-European,BITTER+SOUR,"a m ɛː ʁ","ɛː g ʁ ə",0
443,French,stan1290,48.0,2.0,Indo-European,BITTER+SWEET,"a m ɛː ʁ","d u",0
444,French,stan1290,48.0,2.0,Indo-European,SOUR+SWEET,"ɛː g ʁ ə","d u",0
472,English,stan1293,52.0,0.0,Indo-European,BITTER+SALTY,"b ɪ t ə ɹ","s ɔː l t ɪ",0
473,English,stan1293,52.0,0.0,Indo-European,BITTER+SOUR,"b ɪ t ə ɹ","s aʊ ə ɹ",0
474,English,stan1293,52.0,0.0,Indo-European,BITTER+SWEET,"b ɪ t ə ɹ","s w iː t",0
470,English,stan1293,52.0,0.0,Indo-European,SALTY+SOUR,"s ɔː l t ɪ","s aʊ ə ɹ",0
471,English,stan1293,52.0,0.0,Indo-European,SALTY+SWEET,"s ɔː l t ɪ","s w iː t",0
475,English,stan1293,52.0,0.0,Indo-European,SOUR+SWEET,"s aʊ ə ɹ","s w iː t",0
430,German,stan1295,52.27,10.5,Indo-European,BITTER+SOUR,"b ɪ t ɐ","z a ʊ ɐ",0
431,German,stan1295,52.27,10.5,Indo-European,BITTER+SWEET,"b ɪ t ɐ","z yː s",0
432,German,stan1295,52.27,10.5,Indo-European,SOUR+SWEET,"z a ʊ ɐ","z yː s",0
2343,"Standard Arabic",stan1318,27.96,43.85,Afro-Asiatic,BITTER+SOUR,"m u rː","ħ aː m ɨ dˤ",0
2344,"Standard Arabic",stan1318,27.96,43.85,Afro-Asiatic,BITTER+SWEET,"m u rː","ħ a l w",0
2345,"Standard Arabic",stan1318,27.96,43.85,Afro-Asiatic,SOUR+SWEET,"ħ aː m ɨ dˤ","ħ a l w",0
1526,Suabo,suab1238,-2.07971,132.157,Inanwatan,SALTY+SWEET,"m u e r a","a p e w o",0
1527,Sumerian,sume1241,31.3,45.6667,,BITTER+SALTY,"ʃ e ʃ","m u n",0
1528,Sumerian,sume1241,31.3,45.6667,,BITTER+SWEET,"ʃ e ʃ","t u k",0
1529,Sumerian,sume1241,31.3,45.6667,,SALTY+SWEET,"m u n","t u k",0
2018,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,BITTER+SOUR,"k u m ts a","k e m p o i",0
2019,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,BITTER+SWEET,"k u m ts a","n a m z o i",0
2020,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,BITTER+SWEET,"k u m ts a","ŋ o i n iː",0
2021,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,SOUR+SWEET,"k e m p o i","n a m z o i",0
2022,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,SOUR+SWEET,"k e m p o i","ŋ o i n iː",0
376,"Daitu Nyaung Chaung Ywa",sumt1234,19.67484093,94.01331329,Sino-Tibetan,BITTER+SOUR,"ɑ + kʰ o","ɑ + tʰ u",0
377,"Daitu Nyaung Chaung Ywa",sumt1234,19.67484093,94.01331329,Sino-Tibetan,BITTER+SWEET,"ɑ + kʰ o","ɑ + t w i",0
378,"Daitu Nyaung Chaung Ywa",sumt1234,19.67484093,94.01331329,Sino-Tibetan,SOUR+SWEET,"ɑ + tʰ u","ɑ + t w i",0
726,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SALTY,"k aː + s j o","kʰ aː r + s j o",0
727,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SALTY,"k aː + s j o","kʰ aː r + s j o",0
728,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SOUR,"k aː + s j o","g j u r + s j o",0
729,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SOUR,"k aː + s j o","g j u r + s j o",0
730,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SWEET,"k aː + s j o","dʒ i dʒ i",0
731,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SWEET,"k aː + s j o","dʒ i dʒ i",0
738,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SALTY,"k aː + s j o","kʰ aː r + s j o",0
739,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SALTY,"k aː + s j o","kʰ aː r + s j o",0
740,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SOUR,"k aː + s j o","g j u r + s j o",0
741,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SOUR,"k aː + s j o","g j u r + s j o",0
742,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SWEET,"k aː + s j o","dʒ i dʒ i",0
743,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,BITTER+SWEET,"k aː + s j o","dʒ i dʒ i",0
732,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SOUR,"kʰ aː r + s j o","g j u r + s j o",0
733,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SOUR,"kʰ aː r + s j o","g j u r + s j o",0
734,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SWEET,"kʰ aː r + s j o","dʒ i dʒ i",0
735,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SWEET,"kʰ aː r + s j o","dʒ i dʒ i",0
744,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SOUR,"kʰ aː r + s j o","g j u r + s j o",0
745,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SOUR,"kʰ aː r + s j o","g j u r + s j o",0
746,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SWEET,"kʰ aː r + s j o","dʒ i dʒ i",0
747,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SALTY+SWEET,"kʰ aː r + s j o","dʒ i dʒ i",0
724,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SOUR+SWEET,"g j u r + s j o","dʒ i dʒ i",0
725,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SOUR+SWEET,"g j u r + s j o","dʒ i dʒ i",0
736,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SOUR+SWEET,"g j u r + s j o","dʒ i dʒ i",0
737,Sunwar,sunw1242,27.5201,86.2476,Sino-Tibetan,SOUR+SWEET,"g j u r + s j o","dʒ i dʒ i",0
1530,Suri,suri1267,6.03205,35.0823,Surmic,SALTY+SOUR,"c ɔ j i","m i ɾ g a ɾ i",0
1531,Suri,suri1267,6.03205,35.0823,Surmic,SALTY+SWEET,"c ɔ j i","l u l u j",0
1532,Suri,suri1267,6.03205,35.0823,Surmic,SOUR+SWEET,"m i ɾ g a ɾ i","l u l u j",0
527,"Suruí",suru1262,-11.0989,-61.2818,Tupian,SOUR+SWEET,"a j","e ʔ e",0
1535,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,BITTER+SALTY,"tʃ u ⁿg u","tʃ u ⁿv i",0
1536,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,BITTER+SOUR,"tʃ u ⁿg u","tʃ u ⁿg u",1
1537,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,BITTER+SWEET,"tʃ u ⁿg u","t a m u",0
1533,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,SALTY+SOUR,"tʃ u ⁿv i","tʃ u ⁿg u",0
1534,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,SALTY+SWEET,"tʃ u ⁿv i","t a m u",0
1538,Swahili,swah1253,-6.5,39.0,Atlantic-Congo,SOUR+SWEET,"tʃ u ⁿg u","t a m u",0
479,Swedish,swed1254,59.8,17.39,Indo-European,BITTER+SOUR,"b ɛ sː k","s ʉː r",0
480,Swedish,swed1254,59.8,17.39,Indo-European,BITTER+SWEET,"b ɛ sː k","s øː t",0
481,Swedish,swed1254,59.8,17.39,Indo-European,BITTER+SOUR,"b ɪ tː ə r","s ʉː r",0
482,Swedish,swed1254,59.8,17.39,Indo-European,BITTER+SWEET,"b ɪ tː ə r","s øː t",0
483,Swedish,swed1254,59.8,17.39,Indo-European,SOUR+SWEET,"s ʉː r","s øː t",0
73,Takia,taki1248,-4.66667,146.0,Austronesian,BITTER+SALTY,"gː e","b e i g + b e i g",0
74,Takia,taki1248,-4.66667,146.0,Austronesian,BITTER+SOUR,"gː e","m n a k",0
75,Takia,taki1248,-4.66667,146.0,Austronesian,BITTER+SWEET,"gː e","b l b a l",0
71,Takia,taki1248,-4.66667,146.0,Austronesian,SALTY+SOUR,"b e i g + b e i g","m n a k",0
72,Takia,taki1248,-4.66667,146.0,Austronesian,SALTY+SWEET,"b e i g + b e i g","b l b a l",0
76,Takia,taki1248,-4.66667,146.0,Austronesian,SOUR+SWEET,"m n a k","b l b a l",0
2663,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,BITTER+SALTY,"kʰ a ²¹","kʰ a ²¹",1
2664,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,BITTER+SOUR,"kʰ a ²¹","ʈʂ u ⁵⁵",0
2665,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,BITTER+SWEET,"kʰ a ²¹","ʈʂʰ i ⁵⁵",0
2666,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,SALTY+SOUR,"kʰ a ²¹","ʈʂ u ⁵⁵",0
2667,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,SALTY+SWEET,"kʰ a ²¹","ʈʂʰ i ⁵⁵",0
2662,Taliu,talu1238,26.55219217,100.8467043,Sino-Tibetan,SOUR+SWEET,"ʈʂ u ⁵⁵","ʈʂʰ i ⁵⁵",0
412,Tamil,tami1289,10.52,78.83,Dravidian,BITTER+SOUR,"k ʌ s ʌ pː ɑː n ʌ","p u ɭ i pː ɑː k ʌ",0
413,Tamil,tami1289,10.52,78.83,Dravidian,BITTER+SWEET,"k ʌ s ʌ pː ɑː n ʌ","i n i pː ɑː n ʌ",0
414,Tamil,tami1289,10.52,78.83,Dravidian,SOUR+SWEET,"p u ɭ i pː ɑː k ʌ","i n i pː ɑː n ʌ",0
2458,Tampuan,tamp1251,13.56447,107.24544,Austroasiatic,BITTER+SOUR,"t a ŋ","j ə̤ u ʔ",0
2801,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,BITTER+SALTY,"kʰ o ³³","kʰ o ³³",1
2802,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,BITTER+SOUR,"kʰ o ³³","ʈʂ i ³³",0
2803,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,BITTER+SWEET,"kʰ o ³³","ʈʂʰ i ³³",0
2804,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,SALTY+SOUR,"kʰ o ³³","ʈʂ i ³³",0
2805,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,SALTY+SWEET,"kʰ o ³³","ʈʂʰ i ³³",0
2800,Toloza,tang1372,26.62042438,100.0342986,Sino-Tibetan,SOUR+SWEET,"ʈʂ i ³³","ʈʂʰ i ³³",0
1547,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,BITTER+SALTY,"a m aː zˤ a g","a m ə dʒː a ħ",0
1548,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,BITTER+SOUR,"a m aː zˤ a g","a s ə mː a m",0
1549,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,BITTER+SWEET,"a m aː zˤ a g","m i zˤ i ðˤ",0
1545,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,SALTY+SOUR,"a m ə dʒː a ħ","a s ə mː a m",0
1546,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,SALTY+SWEET,"a m ə dʒː a ħ","m i zˤ i ðˤ",0
1550,"Tarifiyt Berber",tari1263,34.5,-4.0,Afro-Asiatic,SOUR+SWEET,"a s ə mː a m","m i zˤ i ðˤ",0
1487,Seediq,taro1264,23.9032,121.358,Austronesian,BITTER+SALTY,"m ŋ i h u r","s tː i m u",0
1488,Seediq,taro1264,23.9032,121.358,Austronesian,BITTER+SOUR,"m ŋ i h u r","m b a s i",0
1489,Seediq,taro1264,23.9032,121.358,Austronesian,BITTER+SWEET,"m ŋ i h u r","m s i b u s",0
1490,Seediq,taro1264,23.9032,121.358,Austronesian,SALTY+SOUR,"s tː i m u","m b a s i",0
1491,Seediq,taro1264,23.9032,121.358,Austronesian,SALTY+SWEET,"s tː i m u","m s i b u s",0
1492,Seediq,taro1264,23.9032,121.358,Austronesian,SOUR+SWEET,"m b a s i","m s i b u s",0
2262,Tatar,tata1255,55.0,50.0,Turkic,BITTER+SOUR,"a tɕ ɤ","æ tɕ e",0
2263,Tatar,tata1255,55.0,50.0,Turkic,BITTER+SWEET,"a tɕ ɤ","t a t l ɤ",0
2264,Tatar,tata1255,55.0,50.0,Turkic,SOUR+SWEET,"æ tɕ e","t a t l ɤ",0
1551,Taushiro,taus1253,-3.22497,-75.5603,,SALTY+SWEET,"i ʔ ɲ u ʔʰ u ɨ n","k o ʔʰ u ɨ n",0
846,Tebul_Ure,tebu1239,14.69,-3.11,Dogon,BITTER+SWEET,"g a l ɛː","ɛ l ɛː",0
1552,Tehuelche,tehu1242,-47.5796,-68.3235,Chonan,BITTER+SWEET,"t̪ʼ aː r̪ x","qʼ o̞ ʔ n̪",0
1553,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,BITTER+SALTY,"m a ħ a ʔ","m a s i l",0
1554,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,BITTER+SWEET,"m a ħ a ʔ","w u b",0
1555,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,SALTY+SWEET,"m a s i l","w u b",0
415,Telugu,telu1262,16.45,78.7,Dravidian,BITTER+SOUR,"tɕ eː d̪ a i n̪ ʌ","p u lː ʌ n̪ i",0
416,Telugu,telu1262,16.45,78.7,Dravidian,BITTER+SWEET,"tɕ eː d̪ a i n̪ ʌ","t̪ i jː ʌ n̪ i",0
417,Telugu,telu1262,16.45,78.7,Dravidian,SOUR+SWEET,"p u lː ʌ n̪ i","t̪ i jː ʌ n̪ i",0
528,"Tembé",temb1276,-2.6123,-48.2359,Tupian,SOUR+SWEET,"a j","t e t e k a t u",0
531,Parintintin,tenh1241,-7.92626,-61.936,Tupian,SOUR+SWEET,"a j a h i β","e ʔ ẽ",0
1911,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,BITTER+SOUR,"ɗ a + ɗ a","ʃ o m + ʃ o m",0
1912,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,BITTER+SWEET,"ɗ a + ɗ a","n ɨ m + n ɨ m",0
1910,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,SOUR+SWEET,"ʃ o m + ʃ o m","n ɨ m + n ɨ m",0
1556,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER+SALTY,"a p a r a","i t u a t i",0
1557,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER+SOUR,"a p a r a","iː n a",0
1558,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER+SWEET,"a p a r a","m u r i r a t i",0
1559,Terei,tere1278,-6.70051,155.745,"South Bougainville",SALTY+SOUR,"i t u a t i","iː n a",0
1560,Terei,tere1278,-6.70051,155.745,"South Bougainville",SALTY+SWEET,"i t u a t i","m u r i r a t i",0
1561,Terei,tere1278,-6.70051,155.745,"South Bougainville",SOUR+SWEET,"iː n a","m u r i r a t i",0
1567,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SALTY,"kʰ o m","kʰ e m",0
1568,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SOUR,"kʰ o m","p i a w",0
1569,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SOUR,"kʰ o m","s o m",0
1570,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SWEET,"kʰ o m","m a tʰ u r o t",0
1571,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SWEET,"kʰ o m","w a a n",0
1572,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER+SWEET,"kʰ o m","ʔ eː m",0
1562,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY+SOUR,"kʰ e m","p i a w",0
1563,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY+SOUR,"kʰ e m","s o m",0
1564,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY+SWEET,"kʰ e m","m a tʰ u r o t",0
1565,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY+SWEET,"kʰ e m","w a a n",0
1566,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY+SWEET,"kʰ e m","ʔ eː m",0
1573,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"p i a w","m a tʰ u r o t",0
1574,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"p i a w","w a a n",0
1575,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"p i a w","ʔ eː m",0
1576,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"s o m","m a tʰ u r o t",0
1577,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"s o m","w a a n",0
1578,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR+SWEET,"s o m","ʔ eː m",0
630,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SALTY,"k a m + p a","tʃ a c a + ŋ a m + p a",0
631,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SALTY,"k a m + p a","tʃ a c a + ŋ a m + p a",0
632,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SOUR,"k a m + p a","k j u ŋ + p a",0
633,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SOUR,"k a m + p a","k j u ŋ + p a",0
634,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SWEET,"k a m + p a","k e k i + w a",0
635,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SWEET,"k a m + p a","k e k i + w a",0
642,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SALTY,"k a m + p a","tʃ a c a + ŋ a m + p a",0
643,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SALTY,"k a m + p a","tʃ a c a + ŋ a m + p a",0
644,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SOUR,"k a m + p a","k j u ŋ + p a",0
645,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SOUR,"k a m + p a","k j u ŋ + p a",0
646,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SWEET,"k a m + p a","k e k i + w a",0
647,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER+SWEET,"k a m + p a","k e k i + w a",0
636,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SOUR,"tʃ a c a + ŋ a m + p a","k j u ŋ + p a",0
637,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SOUR,"tʃ a c a + ŋ a m + p a","k j u ŋ + p a",0
638,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SWEET,"tʃ a c a + ŋ a m + p a","k e k i + w a",0
639,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SWEET,"tʃ a c a + ŋ a m + p a","k e k i + w a",0
648,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SOUR,"tʃ a c a + ŋ a m + p a","k j u ŋ + p a",0
649,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SOUR,"tʃ a c a + ŋ a m + p a","k j u ŋ + p a",0
650,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SWEET,"tʃ a c a + ŋ a m + p a","k e k i + w a",0
651,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY+SWEET,"tʃ a c a + ŋ a m + p a","k e k i + w a",0
628,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR+SWEET,"k j u ŋ + p a","k e k i + w a",0
629,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR+SWEET,"k j u ŋ + p a","k e k i + w a",0
640,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR+SWEET,"k j u ŋ + p a","k e k i + w a",0
641,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR+SWEET,"k j u ŋ + p a","k e k i + w a",0
1969,Khoirao,than1255,25.2167,94.0333,Sino-Tibetan,BITTER+SWEET,"k a k a b a","k a + h u m + b a",0
1579,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER+SALTY,"k ʌ k","h oː h oː k",0
1580,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER+SOUR,"k ʌ k","d ɛ",0
1581,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER+SWEET,"k ʌ k","h i n",0
1582,Tima,tima1241,11.7176,29.1632,Katla-Tima,SALTY+SOUR,"h oː h oː k","d ɛ",0
1583,Tima,tima1241,11.7176,29.1632,Katla-Tima,SALTY+SWEET,"h oː h oː k","h i n",0
1584,Tima,tima1241,11.7176,29.1632,Katla-Tima,SOUR+SWEET,"d ɛ","h i n",0
1585,Timucua,timu1245,30.3027,-82.3132,,BITTER+SALTY,"m e l o","a p i",0
1586,Timucua,timu1245,30.3027,-82.3132,,BITTER+SWEET,"m e l o","j u r u r u k a",0
1587,Timucua,timu1245,30.3027,-82.3132,,SALTY+SWEET,"a p i","j u r u r u k a",0
1588,Tiwi,tiwi1244,-11.6308,130.949,,BITTER+SALTY,"m a n k w a m u ŋ a","k i ɾ i ɻ i k a",0
1589,Tiwi,tiwi1244,-11.6308,130.949,,BITTER+SOUR,"m a n k w a m u ŋ a","k w a m i ŋ a",0
1590,Tiwi,tiwi1244,-11.6308,130.949,,BITTER+SWEET,"m a n k w a m u ŋ a","k i ɾ i ŋʷ a t̪ i",0
1591,Tiwi,tiwi1244,-11.6308,130.949,,SALTY+SOUR,"k i ɾ i ɻ i k a","k w a m i ŋ a",0
1592,Tiwi,tiwi1244,-11.6308,130.949,,SALTY+SWEET,"k i ɾ i ɻ i k a","k i ɾ i ŋʷ a t̪ i",0
1593,Tiwi,tiwi1244,-11.6308,130.949,,SOUR+SWEET,"k w a m i ŋ a","k i ɾ i ŋʷ a t̪ i",0
1594,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER+SALTY,"e̞ o̞ k e̞ r e̞","m a k a i k a r a",0
1595,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER+SOUR,"e̞ o̞ k e̞ r e̞","f u r i h i",0
1596,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER+SWEET,"e̞ o̞ k e̞ r e̞","t̪ a p a r e̞",0
1597,Toaripi,toar1246,-8.07231,146.206,Eleman,SALTY+SOUR,"m a k a i k a r a","f u r i h i",0
1598,Toaripi,toar1246,-8.07231,146.206,Eleman,SALTY+SWEET,"m a k a i k a r a","t̪ a p a r e̞",0
1599,Toaripi,toar1246,-8.07231,146.206,Eleman,SOUR+SWEET,"f u r i h i","t̪ a p a r e̞",0
847,Togo_Kan,togo1254,14.16,-3.38,Dogon,BITTER+SWEET,"k a g a + r a","ɛ l u",0
848,Tommo_So,tomm1242,14.67,-3.51,Dogon,BITTER+SWEET,"g a l a + l u","ɛ l ɛ + l u",0
849,Toro_Tegu,toro1253,15.01,-2.4,Dogon,BITTER+SWEET,"g o l u","e t u",0
1600,Trumai,trum1247,-11.8119,-53.5717,,BITTER+SOUR,"tsʼ a ʔ + tsʼ a e + t a k","ts i + ʃ ɨ ʃ ɨ ʃ",0
1601,Trumai,trum1247,-11.8119,-53.5717,,BITTER+SWEET,"tsʼ a ʔ + tsʼ a e + t a k","tsʼ a ʔ + tsʼ a e",0
1602,Trumai,trum1247,-11.8119,-53.5717,,SOUR+SWEET,"ts i + ʃ ɨ ʃ ɨ ʃ","tsʼ a ʔ + tsʼ a e",0
4,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,BITTER+SOUR,"kʰ a w a n","tʃʰ u r p u",0
5,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,BITTER+SWEET,"kʰ a w a n","j u ŋ b u",0
6,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,SOUR+SWEET,"tʃʰ u r p u","j u ŋ b u",0
2047,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,BITTER+SOUR,"k a ³³ + k ʃ e ⁵⁵","k ə ³³ + tʃʼ ɔ r ⁴⁴",0
2048,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,BITTER+SWEET,"k a ³³ + k ʃ e ⁵⁵","k ə ²² + tʃʼ i ⁴⁴",0
2049,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,SOUR+SWEET,"k ə ³³ + tʃʼ ɔ r ⁴⁴","k ə ²² + tʃʼ i ⁴⁴",0
1609,Tunica,tuni1252,30.9888,-92.5403,,BITTER+SALTY,"tʰ ɔ r a h tʰ a","h a h tʃʰ u",0
1610,Tunica,tuni1252,30.9888,-92.5403,,BITTER+SOUR,"tʰ ɔ r a h tʰ a","j a ʃ a",0
1611,Tunica,tuni1252,30.9888,-92.5403,,BITTER+SWEET,"tʰ ɔ r a h tʰ a","w i s tʰ a",0
1612,Tunica,tuni1252,30.9888,-92.5403,,SALTY+SOUR,"h a h tʃʰ u","j a ʃ a",0
1613,Tunica,tuni1252,30.9888,-92.5403,,SALTY+SWEET,"h a h tʃʰ u","w i s tʰ a",0
1614,Tunica,tuni1252,30.9888,-92.5403,,SOUR+SWEET,"j a ʃ a","w i s tʰ a",0
2527,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,BITTER+SALTY,"qʰ o ³³","tsʰ o ŋ ²¹",0
2528,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,BITTER+SOUR,"qʰ o ³³","s o ŋ ⁵⁵",0
2529,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,SALTY+SOUR,"tsʰ o ŋ ²¹","s o ŋ ⁵⁵",0
2438,Turkmen,turk1304,37.0872,59.1757,Turkic,BITTER+SWEET,"a dʑ ɯ","s y j dʑ i",0
2439,Tuvan,tuvi1240,51.7,94.36667,Turkic,BITTER+SOUR,"a ʒ ɯ ɣ","a ʒ ɯ ɣ",1
2574,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER+SALTY,"tʃʼ a","tʃʰ i ʔ",0
2575,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER+SOUR,"tʃʼ a","pʰ o h",0
2576,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER+SWEET,"tʃʼ a","tʃʰ i ʔ",0
2572,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,SALTY+SOUR,"tʃʰ i ʔ","pʰ o h",0
2573,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,SALTY+SWEET,"tʃʰ i ʔ","tʃʰ i ʔ",1
